CHARACTER_PK,STATUS_TYPE,VALUE,CREATE_METHOD,CREATE_DATETIME,UPDATE_METHOD,UPDATE_DATETIME
77214,AGI,306,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77214,INT,307,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77214,WIS,308,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77214,FTN,309,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77242,HP,400,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77242,MP,401,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77242,SP,402,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77242,STR,403,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77242,VIT,404,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77242,DEX,405,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77242,AGI,406,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77242,INT,407,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77242,WIS,408,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77242,FTN,409,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77243,HP,500,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77243,MP,501,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77243,SP,502,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77243,STR,503,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77243,VIT,504,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77243,DEX,505,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77243,AGI,506,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77243,INT,507,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77243,WIS,508,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77243,FTN,509,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77244,HP,600,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77244,MP,601,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77244,SP,602,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77244,STR,603,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77244,VIT,604,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77244,DEX,605,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77244,AGI,606,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77244,INT,607,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77244,WIS,608,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77244,FTN,609,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77245,HP,700,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77245,MP,701,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77245,SP,702,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77245,STR,703,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77245,VIT,704,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77245,DEX,705,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77245,AGI,706,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77245,INT,707,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77245,WIS,708,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77245,FTN,709,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77273,HP,800,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77273,MP,801,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77273,SP,802,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77273,STR,803,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77273,VIT,804,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77273,DEX,805,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77273,AGI,806,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77273,INT,807,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77273,WIS,808,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77273,FTN,809,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77274,HP,900,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77274,MP,901,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77274,SP,902,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77274,STR,903,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77274,VIT,904,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77274,DEX,905,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77274,AGI,906,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77274,INT,907,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77274,WIS,908,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77274,FTN,909,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77275,HP,1000,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77275,MP,1001,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77275,SP,1002,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77275,STR,1003,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77275,VIT,1004,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77275,DEX,1005,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77275,AGI,1006,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77275,INT,1007,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77275,WIS,1008,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77275,FTN,1009,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77276,HP,1100,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77276,MP,1101,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77276,SP,1102,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77276,STR,1103,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77276,VIT,1104,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77276,DEX,1105,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77276,AGI,1106,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77276,INT,1107,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77276,WIS,1108,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77276,FTN,1109,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77304,HP,1200,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77304,MP,1201,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77304,SP,1202,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77304,STR,1203,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77304,VIT,1204,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77304,DEX,1205,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77304,AGI,1206,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77304,INT,1207,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77304,WIS,1208,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77304,FTN,1209,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77305,HP,1300,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77305,MP,1301,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77305,SP,1302,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77305,STR,1303,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77305,VIT,1304,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77305,DEX,1305,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77305,AGI,1306,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77305,INT,1307,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77305,WIS,1308,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77305,FTN,1309,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77306,HP,1400,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77306,MP,1401,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77306,SP,1402,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77306,STR,1403,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77306,VIT,1404,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77306,DEX,1405,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77306,AGI,1406,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77306,INT,1407,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77306,WIS,1408,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77306,FTN,1409,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77307,HP,1500,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77307,MP,1501,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77307,SP,1502,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77307,STR,1503,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77307,VIT,1504,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77307,DEX,1505,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77307,AGI,1506,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77307,INT,1507,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77307,WIS,1508,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77307,FTN,1509,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77335,HP,1600,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77335,MP,1601,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77335,SP,1602,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77335,STR,1603,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77335,VIT,1604,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77335,DEX,1605,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77335,AGI,1606,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77335,INT,1607,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77335,WIS,1608,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77335,FTN,1609,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77336,HP,1700,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77336,MP,1701,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77336,SP,1702,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77336,STR,1703,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77336,VIT,1704,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77336,DEX,1705,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77336,AGI,1706,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77336,INT,1707,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77336,WIS,1708,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77336,FTN,1709,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77337,HP,1800,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77337,MP,1801,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77337,SP,1802,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77337,STR,1803,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77337,VIT,1804,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77337,DEX,1805,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77337,AGI,1806,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77337,INT,1807,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77337,WIS,1808,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77337,FTN,1809,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77338,HP,1900,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77338,MP,1901,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77338,SP,1902,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77338,STR,1903,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77338,VIT,1904,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77338,DEX,1905,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77338,AGI,1906,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77338,INT,1907,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77338,WIS,1908,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77338,FTN,1909,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77366,HP,2000,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77366,MP,2001,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77366,SP,2002,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77366,STR,2003,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77366,VIT,2004,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77366,DEX,2005,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77366,AGI,2006,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77366,INT,2007,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77366,WIS,2008,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77366,FTN,2009,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77367,HP,2100,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77367,MP,2101,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77367,SP,2102,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77367,STR,2103,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77367,VIT,2104,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77367,DEX,2105,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77367,AGI,2106,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77367,INT,2107,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
77367,WIS,2108,ANDROID_TEST_SEED,2026-06-26 15:16:09,ANDROID_TEST_SEED,2026-06-26 15:16:09
