MAGIC_ID,MAGIC_TYPE_ID,MAGIC_NAME,MAIN_EFFECT,SUB_EFFECT,CREATE_METHOD,CREATE_DATETIME,UPDATE_METHOD,UPDATE_DATETIME
50732,0,MAGIC037-0,frame,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
50763,0,MAGIC038-0,frame,FTN,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
50794,0,MAGIC039-0,frame,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
51476,0,MAGIC040-0,frame,HP,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
53181,2,MAGIC001-2,wind,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
53212,2,MAGIC002-2,wind,MP,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
53243,2,MAGIC003-2,wind,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
53274,2,MAGIC004-2,wind,SP,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
53305,2,MAGIC005-2,wind,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
53336,2,MAGIC006-2,wind,STR,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
53367,2,MAGIC007-2,wind,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
53398,2,MAGIC008-2,wind,VIT,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
53429,2,MAGIC009-2,wind,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
57695,0,MAGIC001-0,frame,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
57726,0,MAGIC002-0,frame,MP,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
57757,0,MAGIC003-0,frame,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
57788,0,MAGIC004-0,frame,SP,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
57819,0,MAGIC005-0,frame,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
57850,0,MAGIC006-0,frame,STR,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
57881,0,MAGIC007-0,frame,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
57912,0,MAGIC008-0,frame,VIT,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
57943,0,MAGIC009-0,frame,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
63851,4,MAGIC001-4,thunderbolt,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
63882,4,MAGIC002-4,thunderbolt,MP,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
63913,4,MAGIC003-4,thunderbolt,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
63944,4,MAGIC004-4,thunderbolt,SP,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
63975,4,MAGIC005-4,thunderbolt,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
64006,4,MAGIC006-4,thunderbolt,STR,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
64037,4,MAGIC007-4,thunderbolt,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
64068,4,MAGIC008-4,thunderbolt,VIT,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
64099,4,MAGIC009-4,thunderbolt,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
75266,1,MAGIC010-1,water,DEX,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
75297,1,MAGIC011-1,water,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
75328,1,MAGIC012-1,water,AGI,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
75359,1,MAGIC013-1,water,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
75390,1,MAGIC014-1,water,INT,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
75421,1,MAGIC015-1,water,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
75452,1,MAGIC016-1,water,WIS,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
75483,1,MAGIC017-1,water,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
75514,1,MAGIC018-1,water,FTN,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
75545,1,MAGIC019-1,water,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
76227,1,MAGIC020-1,water,HP,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
76258,1,MAGIC021-1,water,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
76289,1,MAGIC022-1,water,MP,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
76320,1,MAGIC023-1,water,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
76351,1,MAGIC024-1,water,SP,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
76382,1,MAGIC025-1,water,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
76413,1,MAGIC026-1,water,STR,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
76444,1,MAGIC027-1,water,,ANDROID_TEST_SEED,2026-06-26 15:16:11,ANDROID_TEST_SEED,2026-06-26 15:16:11
